QUOTE_READTIME,CONTRACT,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,PRICECLOSE,ROI %,y,INFLATION%,VIX PRICE
2021-11-09 13:00:00,471.0 2021-11-12,466.65, 2021-11-12,3.12,0.19812,0.05148,0.13351,-0.18623,0.00922,0.11351,5324,0.63,471.0,0.009,4.35,0.11,-82.53968254,0.0,0.4,18.24
2021-11-09 13:00:00,472.0 2021-11-12,466.65, 2021-11-12,3.12,0.14771,0.04325,0.11105,-0.14809,0.00679,0.11168,10235,0.41,472.0,0.011,5.35,0.07,-82.92682927,0.0,0.4,18.24
2021-11-09 13:00:00,473.0 2021-11-12,466.65, 2021-11-12,3.12,0.10535,0.03468,0.08776,-0.11297,0.00561,0.11001,3023,0.27,473.0,0.014,6.35,0.05,-81.48148148,0.0,0.4,18.24
2021-11-09 13:00:00,474.0 2021-11-12,466.65, 2021-11-12,3.12,0.07488,0.02689,0.06855,-0.08435,0.00336,0.10958,2744,0.18,474.0,0.016,7.35,0.03,-83.33333333,0.0,0.4,18.24
2021-11-09 13:00:00,475.0 2021-11-12,466.65, 2021-11-12,3.12,0.05265,0.02027,0.0516,-0.06111,0.0022,0.10954,6954,0.12,475.0,0.018,8.35,0.03,-75.0,0.0,0.4,18.24
2021-11-09 13:00:00,476.0 2021-11-12,466.65, 2021-11-12,3.12,0.03575,0.01484,0.0388,-0.04404,0.00158,0.11031,867,0.08,476.0,0.02,9.35,0.01,-87.5,0.0,0.4,18.24
2021-11-09 13:00:00,477.0 2021-11-12,466.65, 2021-11-12,3.12,0.02681,0.01138,0.0305,-0.03458,0.00166,0.11396,1367,0.05,477.0,0.022,10.35,0.02,-60.0,0.0,0.4,18.24
2021-11-09 13:00:00,478.0 2021-11-12,466.65, 2021-11-12,3.12,0.01781,0.00809,0.02158,-0.02358,0.00039,0.11459,476,0.04,478.0,0.024,11.35,0.02,-50.0,0.0,0.4,18.24
2021-11-09 13:00:00,479.0 2021-11-12,466.65, 2021-11-12,3.12,0.01323,0.00591,0.01636,-0.01686,0.00071,0.11616,582,0.03,479.0,0.026,12.35,0.02,-33.33333333,0.0,0.4,18.24
2021-11-09 13:00:00,480.0 2021-11-12,466.65, 2021-11-12,3.12,0.01226,0.00522,0.01546,-0.01734,0.00036,0.12402,838,0.02,480.0,0.029,13.35,0.01,-50.0,0.0,0.4,18.24
2021-11-09 13:00:00,481.0 2021-11-12,466.65, 2021-11-12,3.12,0.0074,0.0036,0.0104,-0.01075,5e-05,0.12438,24,0.01,481.0,0.031,14.35,0.01,0.0,1.0,0.4,18.24
2021-11-09 13:00:00,482.0 2021-11-12,466.65, 2021-11-12,3.12,0.00766,0.00319,0.00987,-0.01136,0.00042,0.13102,23,0.01,482.0,0.033,15.35,0.01,0.0,1.0,0.4,18.24
2021-11-09 13:00:00,483.0 2021-11-12,466.65, 2021-11-12,3.12,0.00685,0.00289,0.00978,-0.01154,0.00042,0.13808,3,0.01,483.0,0.035,16.35,0.01,0.0,1.0,0.4,18.24
2021-11-09 13:00:00,484.0 2021-11-12,466.65, 2021-11-12,3.12,0.0071,0.00267,0.00862,-0.01141,0.00019,0.14549,33,0.01,484.0,0.037,17.35,0.01,0.0,1.0,0.4,18.24
2021-11-09 13:30:00,467.0 2021-11-12,466.59, 2021-11-12,3.1,0.45778,0.06583,0.18968,-0.30458,0.02046,0.1276,18929,2.09,467.0,0.001,0.41,0.66,-68.42105263,0.0,0.4,18.2
2021-11-09 13:30:00,468.0 2021-11-12,466.59, 2021-11-12,3.1,0.38973,0.06561,0.18266,-0.2859,0.01844,0.1231,21660,1.58,468.0,0.003,1.41,0.42,-73.41772152,0.0,0.4,18.2
2021-11-09 13:30:00,469.0 2021-11-12,466.59, 2021-11-12,3.1,0.31992,0.06327,0.17047,-0.25665,0.01551,0.11884,12941,1.15,469.0,0.005,2.41,0.28,-75.65217391,0.0,0.4,18.2
2021-11-09 13:30:00,470.0 2021-11-12,466.59, 2021-11-12,3.1,0.25344,0.05821,0.15296,-0.2219,0.01246,0.11585,23554,0.82,470.0,0.007,3.41,0.17,-79.26829268,0.0,0.4,18.2
2021-11-09 13:30:00,471.0 2021-11-12,466.59, 2021-11-12,3.1,0.1937,0.05106,0.13204,-0.18312,0.00925,0.11277,5747,0.57,471.0,0.009,4.41,0.11,-80.70175439,0.0,0.4,18.2
2021-11-09 13:30:00,472.0 2021-11-12,466.59, 2021-11-12,3.1,0.14295,0.04269,0.10831,-0.14378,0.00695,0.11122,10666,0.39,472.0,0.012,5.41,0.07,-82.05128205,0.0,0.4,18.2
2021-11-09 13:30:00,473.0 2021-11-12,466.59, 2021-11-12,3.1,0.10227,0.03416,0.08645,-0.11037,0.0046,0.10949,3371,0.25,473.0,0.014,6.41,0.05,-80.0,0.0,0.4,18.2
2021-11-09 13:30:00,474.0 2021-11-12,466.59, 2021-11-12,3.1,0.07116,0.02628,0.06578,-0.08091,0.00346,0.10887,2769,0.17,474.0,0.016,7.41,0.03,-82.35294118,0.0,0.4,18.2
2021-11-09 13:30:00,475.0 2021-11-12,466.59, 2021-11-12,3.1,0.04865,0.01943,0.04929,-0.0575,0.0021,0.10912,6982,0.11,475.0,0.018,8.41,0.03,-72.72727273,0.0,0.4,18.2
2021-11-09 13:30:00,476.0 2021-11-12,466.59, 2021-11-12,3.1,0.03545,0.01481,0.03828,-0.04357,0.00135,0.11135,872,0.07,476.0,0.02,9.41,0.01,-85.71428571,0.0,0.4,18.2
2021-11-09 13:30:00,477.0 2021-11-12,466.59, 2021-11-12,3.1,0.02286,0.0102,0.02634,-0.02902,0.00086,0.11066,1367,0.05,477.0,0.022,10.41,0.02,-60.0,0.0,0.4,18.2
2021-11-09 13:30:00,478.0 2021-11-12,466.59, 2021-11-12,3.1,0.01814,0.00797,0.02108,-0.02398,0.00046,0.11536,479,0.04,478.0,0.024,11.41,0.02,-50.0,0.0,0.4,18.2
2021-11-09 13:30:00,479.0 2021-11-12,466.59, 2021-11-12,3.1,0.01231,0.00583,0.01641,-0.01767,0.00103,0.11762,584,0.03,479.0,0.027,12.41,0.02,-33.33333333,0.0,0.4,18.2
2021-11-09 13:30:00,480.0 2021-11-12,466.59, 2021-11-12,3.1,0.00792,0.00394,0.01081,-0.01126,0.00035,0.11716,925,0.02,480.0,0.029,13.41,0.01,-50.0,0.0,0.4,18.2
2021-11-09 13:30:00,481.0 2021-11-12,466.59, 2021-11-12,3.1,0.00808,0.00353,0.01038,-0.01151,5e-05,0.12431,24,0.01,481.0,0.031,14.41,0.01,0.0,1.0,0.4,18.2
2021-11-09 13:30:00,482.0 2021-11-12,466.59, 2021-11-12,3.1,0.00722,0.00318,0.0095,-0.01084,0.00038,0.1319,24,0.02,482.0,0.033,15.41,0.01,-50.0,0.0,0.4,18.2
2021-11-09 13:30:00,483.0 2021-11-12,466.59, 2021-11-12,3.1,0.00666,0.00294,0.00965,-0.01156,0.00027,0.13882,3,0.01,483.0,0.035,16.41,0.01,0.0,1.0,0.4,18.2
2021-11-09 13:30:00,484.0 2021-11-12,466.59, 2021-11-12,3.1,0.00222,0.00128,0.00419,-0.00442,-0.00015,0.13067,83,0.01,484.0,0.037,17.41,0.01,0.0,1.0,0.4,18.2
2021-11-09 14:00:00,467.0 2021-11-12,466.19, 2021-11-12,3.08,0.43343,0.06401,0.1867,-0.31112,0.01971,0.13069,20891,1.97,467.0,0.002,0.81,0.66,-66.49746193,0.0,0.4,18.45
2021-11-09 14:00:00,468.0 2021-11-12,466.19, 2021-11-12,3.08,0.36629,0.06317,0.17914,-0.28841,0.01662,0.12639,23425,1.49,468.0,0.004,1.81,0.42,-71.81208054,0.0,0.4,18.45
2021-11-09 14:00:00,469.0 2021-11-12,466.19, 2021-11-12,3.08,0.29911,0.06005,0.16505,-0.25717,0.01376,0.12203,13847,1.1,469.0,0.006,2.81,0.28,-74.54545455,0.0,0.4,18.45
2021-11-09 14:00:00,470.0 2021-11-12,466.19, 2021-11-12,3.08,0.23684,0.0546,0.1477,-0.22133,0.01084,0.11916,24659,0.78,470.0,0.008,3.81,0.17,-78.20512821,0.0,0.4,18.45
2021-11-09 14:00:00,471.0 2021-11-12,466.19, 2021-11-12,3.08,0.18149,0.04757,0.12615,-0.18179,0.0089,0.11626,6517,0.54,471.0,0.01,4.81,0.11,-79.62962963,0.0,0.4,18.45
2021-11-09 14:00:00,472.0 2021-11-12,466.19, 2021-11-12,3.08,0.13394,0.0396,0.10345,-0.14254,0.0069,0.11466,11291,0.37,472.0,0.012,5.81,0.07,-81.08108108,0.0,0.4,18.45
2021-11-09 14:00:00,473.0 2021-11-12,466.19, 2021-11-12,3.08,0.09652,0.03174,0.08252,-0.10938,0.00434,0.11391,3564,0.25,473.0,0.015,6.81,0.05,-80.0,0.0,0.4,18.45
2021-11-09 14:00:00,474.0 2021-11-12,466.19, 2021-11-12,3.08,0.06913,0.02464,0.06436,-0.08252,0.00342,0.11365,2905,0.16,474.0,0.017,7.81,0.03,-81.25,0.0,0.4,18.45
2021-11-09 14:00:00,475.0 2021-11-12,466.19, 2021-11-12,3.08,0.04767,0.01832,0.04794,-0.05785,0.002,0.1128,7179,0.11,475.0,0.019,8.81,0.03,-72.72727273,0.0,0.4,18.45
2021-11-09 14:00:00,476.0 2021-11-12,466.19, 2021-11-12,3.08,0.03502,0.01396,0.03726,-0.04488,0.0016,0.11529,940,0.07,476.0,0.021,9.81,0.01,-85.71428571,0.0,0.4,18.45
2021-11-09 14:00:00,477.0 2021-11-12,466.19, 2021-11-12,3.08,0.02609,0.01067,0.02893,-0.03436,0.001,0.11858,2427,0.05,477.0,0.023,10.81,0.02,-60.0,0.0,0.4,18.45
2021-11-09 14:00:00,478.0 2021-11-12,466.19, 2021-11-12,3.08,0.01709,0.00763,0.02117,-0.02347,0.00133,0.11864,508,0.04,478.0,0.025,11.81,0.02,-50.0,0.0,0.4,18.45
2021-11-09 14:00:00,479.0 2021-11-12,466.19, 2021-11-12,3.08,0.01215,0.00561,0.01535,-0.01749,0.00097,0.12046,594,0.02,479.0,0.027,12.81,0.02,0.0,1.0,0.4,18.45
2021-11-09 14:00:00,480.0 2021-11-12,466.19, 2021-11-12,3.08,0.0078,0.00382,0.01079,-0.01121,0.0008,0.12084,960,0.02,480.0,0.03,13.81,0.01,-50.0,0.0,0.4,18.45
2021-11-09 14:00:00,481.0 2021-11-12,466.19, 2021-11-12,3.08,0.00784,0.00338,0.01021,-0.01111,-0.00012,0.12813,24,0.01,481.0,0.032,14.81,0.01,0.0,1.0,0.4,18.45
2021-11-09 14:00:00,482.0 2021-11-12,466.19, 2021-11-12,3.08,0.00718,0.00306,0.00975,-0.01111,0.00062,0.13572,24,0.02,482.0,0.034,15.81,0.01,-50.0,0.0,0.4,18.45
2021-11-09 14:00:00,483.0 2021-11-12,466.19, 2021-11-12,3.08,0.00656,0.00282,0.00956,-0.0109,-0.00016,0.14267,3,0.01,483.0,0.036,16.81,0.01,0.0,1.0,0.4,18.45
2021-11-09 14:00:00,484.0 2021-11-12,466.19, 2021-11-12,3.08,0.00622,0.0026,0.00869,-0.01109,0.00041,0.15039,86,0.01,484.0,0.038,17.81,0.01,0.0,1.0,0.4,18.45
2021-11-09 14:30:00,467.0 2021-11-12,466.68, 2021-11-12,3.06,0.46406,0.0664,0.18856,-0.30594,0.02116,0.12702,24424,2.13,467.0,0.001,0.32,0.66,-69.01408451,0.0,0.4,18.17
2021-11-09 14:30:00,468.0 2021-11-12,466.68, 2021-11-12,3.06,0.39463,0.06652,0.1833,-0.2874,0.01786,0.12285,25107,1.61,468.0,0.003,1.32,0.42,-73.91304348,0.0,0.4,18.17
2021-11-09 14:30:00,469.0 2021-11-12,466.68, 2021-11-12,3.06,0.32561,0.06388,0.17135,-0.26137,0.01468,0.11968,15155,1.18,469.0,0.005,2.32,0.28,-76.27118644,0.0,0.4,18.17
2021-11-09 14:30:00,470.0 2021-11-12,466.68, 2021-11-12,3.06,0.25851,0.05888,0.15429,-0.227,0.01253,0.11609,26130,0.84,470.0,0.007,3.32,0.17,-79.76190476,0.0,0.4,18.17
2021-11-09 14:30:00,471.0 2021-11-12,466.68, 2021-11-12,3.06,0.19922,0.05181,0.13265,-0.18816,0.00955,0.11335,7184,0.59,471.0,0.009,4.32,0.11,-81.3559322,0.0,0.4,18.17
2021-11-09 14:30:00,472.0 2021-11-12,466.68, 2021-11-12,3.06,0.14662,0.04349,0.10898,-0.148,0.00721,0.11142,11684,0.39,472.0,0.011,5.32,0.07,-82.05128205,0.0,0.4,18.17
2021-11-09 14:30:00,473.0 2021-11-12,466.68, 2021-11-12,3.06,0.10565,0.03495,0.08805,-0.11421,0.00542,0.11031,3615,0.26,473.0,0.014,6.32,0.05,-80.76923077,0.0,0.4,18.17
2021-11-09 14:30:00,474.0 2021-11-12,466.68, 2021-11-12,3.06,0.07539,0.02702,0.06799,-0.08536,0.00405,0.11029,2954,0.17,474.0,0.016,7.32,0.03,-82.35294118,0.0,0.4,18.17
2021-11-09 14:30:00,475.0 2021-11-12,466.68, 2021-11-12,3.06,0.0528,0.0204,0.05181,-0.06241,0.00229,0.1103,7413,0.11,475.0,0.018,8.32,0.03,-72.72727273,0.0,0.4,18.17
2021-11-09 14:30:00,476.0 2021-11-12,466.68, 2021-11-12,3.06,0.036,0.01496,0.0385,-0.04452,0.0018,0.11096,960,0.08,476.0,0.02,9.32,0.01,-87.5,0.0,0.4,18.17
2021-11-09 14:30:00,477.0 2021-11-12,466.68, 2021-11-12,3.06,0.02695,0.01137,0.02954,-0.03473,0.00116,0.11392,2437,0.05,477.0,0.022,10.32,0.02,-60.0,0.0,0.4,18.17
2021-11-09 14:30:00,478.0 2021-11-12,466.68, 2021-11-12,3.06,0.01845,0.00813,0.0213,-0.02336,0.00131,0.11523,512,0.04,478.0,0.024,11.32,0.02,-50.0,0.0,0.4,18.17
2021-11-09 14:30:00,479.0 2021-11-12,466.68, 2021-11-12,3.06,0.01318,0.00591,0.01636,-0.01791,0.00084,0.11748,604,0.02,479.0,0.026,12.32,0.02,0.0,1.0,0.4,18.17
2021-11-09 14:30:00,480.0 2021-11-12,466.68, 2021-11-12,3.06,0.01185,0.00529,0.01545,-0.01774,0.00104,0.12456,1018,0.03,480.0,0.029,13.32,0.01,-66.66666667,0.0,0.4,18.17
2021-11-09 14:30:00,481.0 2021-11-12,466.68, 2021-11-12,3.06,0.008,0.00352,0.0101,-0.01172,0.00031,0.12421,46,0.02,481.0,0.031,14.32,0.01,-50.0,0.0,0.4,18.17
2021-11-09 14:30:00,482.0 2021-11-12,466.68, 2021-11-12,3.06,0.00748,0.00322,0.00951,-0.01146,-0.00011,0.13186,24,0.02,482.0,0.033,15.32,0.01,-50.0,0.0,0.4,18.17
2021-11-09 14:30:00,483.0 2021-11-12,466.68, 2021-11-12,3.06,0.00688,0.00287,0.00953,-0.01102,0.00013,0.1393,4,0.01,483.0,0.035,16.32,0.01,0.0,1.0,0.4,18.17
2021-11-09 14:30:00,484.0 2021-11-12,466.68, 2021-11-12,3.06,0.00713,0.00269,0.0093,-0.01186,-4e-05,0.14643,86,0.01,484.0,0.037,17.32,0.01,0.0,1.0,0.4,18.17
2021-11-09 15:00:00,467.0 2021-11-12,467.12, 2021-11-12,3.04,0.49361,0.06882,0.18858,-0.29804,0.02189,0.12403,28256,2.26,467.0,0.0,-0.12,0.66,-70.79646018,0.0,0.4,17.92
2021-11-09 15:00:00,468.0 2021-11-12,467.12, 2021-11-12,3.04,0.42273,0.0697,0.18587,-0.28488,0.01913,0.11999,26608,1.74,468.0,0.002,0.88,0.42,-75.86206897,0.0,0.4,17.92
2021-11-09 15:00:00,469.0 2021-11-12,467.12, 2021-11-12,3.04,0.34906,0.06806,0.17546,-0.26007,0.01572,0.11521,17416,1.28,469.0,0.004,1.88,0.28,-78.125,0.0,0.4,17.92
2021-11-09 15:00:00,470.0 2021-11-12,467.12, 2021-11-12,3.04,0.2788,0.06331,0.15955,-0.2296,0.01346,0.11251,27229,0.91,470.0,0.006,2.88,0.17,-81.31868132,0.0,0.4,17.92
2021-11-09 15:00:00,471.0 2021-11-12,467.12, 2021-11-12,3.04,0.21478,0.05614,0.13858,-0.19275,0.01005,0.11029,7484,0.64,471.0,0.008,3.88,0.11,-82.8125,0.0,0.4,17.92
2021-11-09 15:00:00,472.0 2021-11-12,467.12, 2021-11-12,3.04,0.15888,0.04739,0.11573,-0.15333,0.00704,0.10785,12530,0.42,472.0,0.01,4.88,0.07,-83.33333333,0.0,0.4,17.92
2021-11-09 15:00:00,473.0 2021-11-12,467.12, 2021-11-12,3.04,0.11492,0.03823,0.09244,-0.119,0.00512,0.1069,3872,0.28,473.0,0.013,5.88,0.05,-82.14285714,0.0,0.4,17.92
2021-11-09 15:00:00,474.0 2021-11-12,467.12, 2021-11-12,3.04,0.08066,0.02958,0.07153,-0.08776,0.00376,0.10681,2998,0.19,474.0,0.015,6.88,0.03,-84.21052632,0.0,0.4,17.92
2021-11-09 15:00:00,475.0 2021-11-12,467.12, 2021-11-12,3.04,0.05751,0.02252,0.05511,-0.06578,0.00278,0.10809,7580,0.12,475.0,0.017,7.88,0.03,-75.0,0.0,0.4,17.92
2021-11-09 15:00:00,476.0 2021-11-12,467.12, 2021-11-12,3.04,0.0376,0.01603,0.03884,-0.04428,0.00166,0.1065,1004,0.08,476.0,0.019,8.88,0.01,-87.5,0.0,0.4,17.92
2021-11-09 15:00:00,477.0 2021-11-12,467.12, 2021-11-12,3.04,0.02791,0.01209,0.03074,-0.03414,0.00133,0.11073,2438,0.05,477.0,0.021,9.88,0.02,-60.0,0.0,0.4,17.92
2021-11-09 15:00:00,478.0 2021-11-12,467.12, 2021-11-12,3.04,0.01857,0.00853,0.02181,-0.02324,0.00129,0.11178,515,0.02,478.0,0.023,10.88,0.02,0.0,1.0,0.4,17.92
2021-11-09 15:00:00,479.0 2021-11-12,467.12, 2021-11-12,3.04,0.01329,0.00625,0.01603,-0.01727,0.00048,0.11402,607,0.03,479.0,0.025,11.88,0.02,-33.33333333,0.0,0.4,17.92
2021-11-09 15:00:00,480.0 2021-11-12,467.12, 2021-11-12,3.04,0.01279,0.0056,0.01531,-0.01805,0.00027,0.12126,1121,0.03,480.0,0.028,12.88,0.01,-66.66666667,0.0,0.4,17.92
2021-11-09 15:00:00,481.0 2021-11-12,467.12, 2021-11-12,3.04,0.00783,0.00375,0.01004,-0.01166,0.00029,0.12182,67,0.02,481.0,0.03,13.88,0.01,-50.0,0.0,0.4,17.92
2021-11-09 15:00:00,482.0 2021-11-12,467.12, 2021-11-12,3.04,0.00785,0.00335,0.01011,-0.01107,0.00044,0.12907,24,0.02,482.0,0.032,14.88,0.01,-50.0,0.0,0.4,17.92
2021-11-09 15:00:00,483.0 2021-11-12,467.12, 2021-11-12,3.04,0.0075,0.00301,0.00982,-0.01167,0.00029,0.13687,4,0.01,483.0,0.034,15.88,0.01,0.0,1.0,0.4,17.92
2021-11-09 15:00:00,484.0 2021-11-12,467.12, 2021-11-12,3.04,0.0072,0.00278,0.00945,-0.01173,-5e-05,0.14401,86,0.01,484.0,0.036,16.88,0.01,0.0,1.0,0.4,17.92
2021-11-09 15:30:00,467.0 2021-11-12,466.84, 2021-11-12,3.02,0.47331,0.06901,0.18822,-0.29833,0.02084,0.12342,30796,2.13,467.0,0.0,0.16,0.66,-69.01408451,0.0,0.4,18.1
2021-11-09 15:30:00,468.0 2021-11-12,466.84, 2021-11-12,3.02,0.40156,0.06919,0.18247,-0.28225,0.01791,0.11976,29174,1.61,468.0,0.002,1.16,0.42,-73.91304348,0.0,0.4,18.1
2021-11-09 15:30:00,469.0 2021-11-12,466.84, 2021-11-12,3.02,0.32973,0.06667,0.1708,-0.25581,0.01495,0.11579,18527,1.19,469.0,0.005,2.16,0.28,-76.47058824,0.0,0.4,18.1
2021-11-09 15:30:00,470.0 2021-11-12,466.84, 2021-11-12,3.02,0.26136,0.06125,0.15393,-0.22226,0.01247,0.11266,28631,0.84,470.0,0.007,3.16,0.17,-79.76190476,0.0,0.4,18.1
2021-11-09 15:30:00,471.0 2021-11-12,466.84, 2021-11-12,3.02,0.19875,0.05364,0.1326,-0.18384,0.00915,0.10988,7571,0.58,471.0,0.009,4.16,0.11,-81.03448276,0.0,0.4,18.1
2021-11-09 15:30:00,472.0 2021-11-12,466.84, 2021-11-12,3.02,0.14607,0.04476,0.10876,-0.14578,0.00656,0.10892,13538,0.39,472.0,0.011,5.16,0.07,-82.05128205,0.0,0.4,18.1
2021-11-09 15:30:00,473.0 2021-11-12,466.84, 2021-11-12,3.02,0.10537,0.03572,0.08645,-0.11151,0.00479,0.10742,4468,0.26,473.0,0.013,6.16,0.05,-80.76923077,0.0,0.4,18.1
2021-11-09 15:30:00,474.0 2021-11-12,466.84, 2021-11-12,3.02,0.0733,0.02734,0.06611,-0.08207,0.00375,0.10764,3055,0.17,474.0,0.015,7.16,0.03,-82.35294118,0.0,0.4,18.1
2021-11-09 15:30:00,475.0 2021-11-12,466.84, 2021-11-12,3.02,0.05285,0.02088,0.05152,-0.06237,0.00213,0.10925,7763,0.11,475.0,0.017,8.16,0.03,-72.72727273,0.0,0.4,18.1
2021-11-09 15:30:00,476.0 2021-11-12,466.84, 2021-11-12,3.02,0.03605,0.01534,0.03832,-0.04508,0.00128,0.11007,1128,0.07,476.0,0.02,9.16,0.01,-85.71428571,0.0,0.4,18.1
2021-11-09 15:30:00,477.0 2021-11-12,466.84, 2021-11-12,3.02,0.02713,0.01166,0.03007,-0.03453,0.00152,0.11311,2451,0.06,477.0,0.022,10.16,0.02,-66.66666667,0.0,0.4,18.1
2021-11-09 15:30:00,478.0 2021-11-12,466.84, 2021-11-12,3.02,0.01767,0.00828,0.02184,-0.02424,0.00097,0.11447,560,0.04,478.0,0.024,11.16,0.02,-50.0,0.0,0.4,18.1
2021-11-09 15:30:00,479.0 2021-11-12,466.84, 2021-11-12,3.02,0.0134,0.00606,0.01563,-0.0173,0.00098,0.11612,610,0.02,479.0,0.026,12.16,0.02,0.0,1.0,0.4,18.1
2021-11-09 15:30:00,480.0 2021-11-12,466.84, 2021-11-12,3.02,0.01227,0.00534,0.01511,-0.0176,0.0007,0.12473,1216,0.02,480.0,0.028,13.16,0.01,-50.0,0.0,0.4,18.1
2021-11-09 15:30:00,481.0 2021-11-12,466.84, 2021-11-12,3.02,0.00748,0.00358,0.0108,-0.01096,-3e-05,0.12433,67,0.02,481.0,0.03,14.16,0.01,-50.0,0.0,0.4,18.1
2021-11-09 15:30:00,482.0 2021-11-12,466.84, 2021-11-12,3.02,0.00778,0.00322,0.01035,-0.0119,0.00042,0.13155,24,0.02,482.0,0.032,15.16,0.01,-50.0,0.0,0.4,18.1
2021-11-09 15:30:00,483.0 2021-11-12,466.84, 2021-11-12,3.02,0.0071,0.00298,0.00954,-0.01097,0.00072,0.13923,4,0.01,483.0,0.035,16.16,0.01,0.0,1.0,0.4,18.1
2021-11-09 15:30:00,484.0 2021-11-12,466.84, 2021-11-12,3.02,0.00691,0.00267,0.00936,-0.01114,0.00015,0.1458,86,0.01,484.0,0.037,17.16,0.01,0.0,1.0,0.4,18.1
2021-11-09 16:00:00,467.0 2021-11-12,467.38, 2021-11-12,3.0,0.51113,0.07083,0.18795,-0.29198,0.02241,0.12122,33676,2.33,467.0,0.001,-0.38,0.66,-71.67381974,0.0,0.4,17.82
2021-11-09 16:00:00,468.0 2021-11-12,467.38, 2021-11-12,3.0,0.4383,0.0726,0.18557,-0.27921,0.01959,0.1162,32167,1.77,468.0,0.001,0.62,0.42,-76.27118644,0.0,0.4,17.82
2021-11-09 16:00:00,469.0 2021-11-12,467.38, 2021-11-12,3.0,0.36528,0.07017,0.17708,-0.26287,0.01617,0.11417,19826,1.31,469.0,0.003,1.62,0.28,-78.6259542,0.0,0.4,17.82
2021-11-09 16:00:00,470.0 2021-11-12,467.38, 2021-11-12,3.0,0.29105,0.0661,0.1615,-0.23121,0.01344,0.11062,31628,0.95,470.0,0.006,2.62,0.17,-82.10526316,0.0,0.4,17.82
2021-11-09 16:00:00,471.0 2021-11-12,467.38, 2021-11-12,3.0,0.22283,0.05898,0.14145,-0.19294,0.0108,0.10787,8180,0.64,471.0,0.008,3.62,0.11,-82.8125,0.0,0.4,17.82
2021-11-09 16:00:00,472.0 2021-11-12,467.38, 2021-11-12,3.0,0.1654,0.04983,0.11794,-0.15525,0.00727,0.10567,14790,0.44,472.0,0.01,4.62,0.07,-84.09090909,0.0,0.4,17.82
2021-11-09 16:00:00,473.0 2021-11-12,467.38, 2021-11-12,3.0,0.11846,0.04003,0.09436,-0.11929,0.00546,0.10526,5004,0.28,473.0,0.012,5.62,0.05,-82.14285714,0.0,0.4,17.82
2021-11-09 16:00:00,474.0 2021-11-12,467.38, 2021-11-12,3.0,0.08265,0.03091,0.07246,-0.08854,0.00398,0.1049,3236,0.18,474.0,0.014,6.62,0.03,-83.33333333,0.0,0.4,17.82
2021-11-09 16:00:00,475.0 2021-11-12,467.38, 2021-11-12,3.0,0.0556,0.02282,0.05306,-0.0624,0.00264,0.10398,8206,0.12,475.0,0.016,7.62,0.03,-75.0,0.0,0.4,17.82
2021-11-09 16:00:00,476.0 2021-11-12,467.38, 2021-11-12,3.0,0.0375,0.01663,0.03904,-0.04396,0.00131,0.10544,1143,0.07,476.0,0.018,8.62,0.01,-85.71428571,0.0,0.4,17.82
2021-11-09 16:00:00,477.0 2021-11-12,467.38, 2021-11-12,3.0,0.02803,0.01254,0.03116,-0.03427,0.00085,0.10828,2572,0.05,477.0,0.021,9.62,0.02,-60.0,0.0,0.4,17.82
2021-11-09 16:00:00,478.0 2021-11-12,467.38, 2021-11-12,3.0,0.01833,0.00883,0.02244,-0.02368,0.00078,0.10965,561,0.04,478.0,0.023,10.62,0.02,-50.0,0.0,0.4,17.82
2021-11-09 16:00:00,479.0 2021-11-12,467.38, 2021-11-12,3.0,0.01352,0.00647,0.01682,-0.01714,0.00031,0.11182,630,0.03,479.0,0.025,11.62,0.02,-33.33333333,0.0,0.4,17.82
2021-11-09 16:00:00,480.0 2021-11-12,467.38, 2021-11-12,3.0,0.01248,0.00575,0.01549,-0.01766,0.00051,0.12073,1498,0.03,480.0,0.027,12.62,0.01,-66.66666667,0.0,0.4,17.82
2021-11-09 16:00:00,481.0 2021-11-12,467.38, 2021-11-12,3.0,0.00752,0.00383,0.01066,-0.01124,0.00025,0.12045,70,0.02,481.0,0.029,13.62,0.01,-50.0,0.0,0.4,17.82
2021-11-09 16:00:00,482.0 2021-11-12,467.38, 2021-11-12,3.0,0.00794,0.00344,0.01029,-0.01143,0.00017,0.12755,34,0.01,482.0,0.031,14.62,0.01,0.0,1.0,0.4,17.82
2021-11-09 16:00:00,483.0 2021-11-12,467.38, 2021-11-12,3.0,0.00711,0.00312,0.01005,-0.0118,5e-05,0.1349,5,0.01,483.0,0.033,15.62,0.01,0.0,1.0,0.4,17.82
2021-11-09 16:00:00,484.0 2021-11-12,467.38, 2021-11-12,3.0,0.00723,0.00287,0.00906,-0.01164,0.00082,0.14211,89,0.01,484.0,0.036,16.62,0.01,0.0,1.0,0.4,17.82
2021-11-10 09:30:00,467.0 2021-11-12,465.47, 2021-11-12,2.27,0.3884,0.07296,0.1615,-0.36565,0.01505,0.12458,23,1.44,467.0,0.003,1.53,0.66,-54.16666667,0.0,0.9,18.37
2021-11-10 09:30:00,468.0 2021-11-12,465.47, 2021-11-12,2.27,0.31358,0.06925,0.14935,-0.32425,0.01228,0.12093,34,1.04,468.0,0.005,2.53,0.42,-59.61538462,0.0,0.9,18.37
