QUOTE_READTIME,CONTRACT,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y
2022-01-04 10:00:00,474.0 2022-01-07,479.65,1/7/2022,3.25,0.79236,0.04351,0.14319,-0.22004,0.03211,0.13943,220,6.31,474,0.012,-5.65,0.8,0.55,-91.28367670364501,0.0
2022-01-04 10:00:00,475.0 2022-01-07,479.65,1/7/2022,3.25,0.75453,0.04901,0.15771,-0.23925,0.03246,0.13441,314,5.5,475,0.01,-4.65,0.8,0.39,-92.9090909090909,0.0
2022-01-04 10:00:00,476.0 2022-01-07,479.65,1/7/2022,3.25,0.70882,0.05457,0.17088,-0.25879,0.03174,0.12983,419,4.68,476,0.008,-3.65,0.8,0.29,-93.80341880341881,0.0
2022-01-04 10:00:00,477.0 2022-01-07,479.65,1/7/2022,3.25,0.65693,0.05998,0.18327,-0.27496,0.03067,0.12575,699,3.91,477,0.006,-2.65,0.8,0.21,-94.62915601023018,0.0
2022-01-04 10:00:00,478.0 2022-01-07,479.65,1/7/2022,3.25,0.59891,0.06517,0.19351,-0.2821,0.02813,0.12058,994,3.2,478,0.003,-1.65,0.8,0.15,-95.3125,0.0
2022-01-04 10:00:00,479.0 2022-01-07,479.65,1/7/2022,3.25,0.5343,0.06895,0.19847,-0.28428,0.02558,0.11713,1499,2.54,479,0.001,-0.65,0.8,0.11,-95.66929133858267,0.0
2022-01-04 10:00:00,480.0 2022-01-07,479.65,1/7/2022,3.25,0.46374,0.07078,0.19868,-0.2785,0.02285,0.11271,4952,1.99,480,0.001,0.35,0.8,0.09,-95.47738693467338,0.0
2022-01-04 10:00:00,481.0 2022-01-07,479.65,1/7/2022,3.25,0.39104,0.07031,0.19203,-0.26217,0.01952,0.10967,2300,1.5,481,0.003,1.35,0.8,0.07,-95.33333333333334,0.0
2022-01-04 10:00:00,482.0 2022-01-07,479.65,1/7/2022,3.25,0.3184,0.06704,0.17903,-0.23685,0.01609,0.1069,2584,1.11,482,0.005,2.35,0.8,0.06,-94.5945945945946,0.0
2022-01-04 10:00:00,483.0 2022-01-07,479.65,1/7/2022,3.25,0.25032,0.06099,0.15901,-0.20367,0.01299,0.10449,1067,0.78,483,0.007,3.35,0.8,0.04,-94.87179487179486,0.0
2022-01-04 10:00:00,484.0 2022-01-07,479.65,1/7/2022,3.25,0.18984,0.05278,0.13618,-0.16909,0.00974,0.10249,945,0.53,484,0.009,4.35,0.8,0.03,-94.33962264150944,0.0
2022-01-04 10:00:00,485.0 2022-01-07,479.65,1/7/2022,3.25,0.14102,0.04365,0.11248,-0.13508,0.00702,0.10227,2394,0.37,485,0.011,5.35,0.8,0.03,-91.89189189189189,0.0
