UNDERLYING_LAST,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE
475.93,1/7/2022,4.15,0.49308,0.06257,0.21889,-0.26709,0.02988,0.11649,7451.0,2.46,476.0,0.0,0.07
475.93,1/7/2022,4.15,0.42847,0.06327,0.21584,-0.2562,0.02646,0.11277,5923.0,1.94,477.0,0.002,1.07
475.93,1/7/2022,4.15,0.06647,0.02399,0.07205,-0.06485,0.00443,0.0973,1643.0,0.16,484.0,0.017,8.07
475.93,1/7/2022,4.15,0.04756,0.01823,0.05472,-0.04871,0.00295,0.09801,1834.0,0.1,485.0,0.019,9.07
475.93,1/7/2022,4.15,0.09614,0.03142,0.09475,-0.08998,0.00587,0.09908,1205.0,0.25,483.0,0.015,7.07
475.93,1/7/2022,4.15,0.18061,0.04698,0.14498,-0.14899,0.01087,0.10166,1016.0,0.53,481.0,0.011,5.07
475.93,1/7/2022,4.15,0.13259,0.03925,0.11885,-0.11636,0.00844,0.09969,1099.0,0.37,482.0,0.013,6.07
466.55,1/7/2022,0.06,0.00437,0.00308,0.00287,-0.00469,0.00031,0.18011,1372.0,0.01,477.0,0.022,10.45
466.55,1/7/2022,0.06,0.00402,0.00365,0.00283,-0.00505,-0.00026,0.16491,1695.0,0.01,476.0,0.02,9.45
466.55,1/7/2022,0.06,0.00382,0.00265,0.0026,-0.0053,-0.00038,0.19545,441.0,0.01,478.0,0.025,11.45
476.81,1/7/2022,3.12,0.54427,0.06749,0.19398,-0.30041,0.02488,0.12124,2391.0,2.68,476.0,0.002,-0.81
476.81,1/7/2022,3.12,0.60762,0.06326,0.18807,-0.29821,0.02718,0.12669,2173.0,3.34,475.0,0.004,-1.81
466.55,1/7/2022,0.06,0.01161,0.01267,0.00653,-0.00945,-7e-05,0.11075,12307.0,0.01,472.0,0.012,5.45
466.55,1/7/2022,0.06,0.01962,0.02186,0.01032,-0.01577,-0.00022,0.09992,8638.0,0.01,471.0,0.01,4.45
466.55,1/7/2022,0.06,0.00615,0.00664,0.0039,-0.00535,-5e-05,0.11803,5505.0,0.01,473.0,0.014,6.45
466.55,1/7/2022,0.06,0.00539,0.00433,0.00273,-0.00495,0.00048,0.15029,4882.0,0.01,475.0,0.018,8.45
466.55,1/7/2022,0.06,0.0054,0.00536,0.00303,-0.00463,-0.00018,0.13454,4219.0,0.01,474.0,0.016,7.45
476.81,1/7/2022,3.12,0.10824,0.0363,0.09182,-0.11327,0.00582,0.10462,3179.0,0.27,483.0,0.013,6.19
476.81,1/7/2022,3.12,0.14954,0.04529,0.11434,-0.14698,0.00736,0.10549,4873.0,0.4,482.0,0.011,5.19
476.81,1/7/2022,3.12,0.07594,0.02804,0.07103,-0.08443,0.00417,0.10484,2434.0,0.18,484.0,0.015,7.19
476.81,1/7/2022,3.12,0.03618,0.01543,0.04019,-0.044,0.00155,0.10535,1069.0,0.08,486.0,0.019,9.19
476.81,1/7/2022,3.12,0.05362,0.02103,0.05342,-0.06226,0.00281,0.1054,3430.0,0.12,485.0,0.017,8.19
476.81,1/7/2022,3.12,0.40359,0.06998,0.18979,-0.27838,0.01903,0.1139,11364.0,1.6,478.0,0.003,1.19
476.81,1/7/2022,3.12,0.47647,0.06989,0.19435,-0.2944,0.02255,0.11772,5890.0,2.11,477.0,0.0,0.19
476.81,1/7/2022,3.12,0.33128,0.06724,0.17731,-0.253,0.01662,0.11043,9016.0,1.18,479.0,0.005,2.19
476.81,1/7/2022,3.12,0.20192,0.05413,0.13835,-0.18418,0.01017,0.10591,8123.0,0.59,481.0,0.009,4.19
476.81,1/7/2022,3.12,0.26402,0.06166,0.1605,-0.22204,0.01253,0.1081,19666.0,0.85,480.0,0.007,3.19
470.3,1/7/2022,2.02,0.3281,0.06065,0.14699,-0.42603,0.01151,0.14606,9372.0,1.25,473.0,0.006,2.7
470.3,1/7/2022,2.02,0.26485,0.05652,0.13304,-0.36462,0.0091,0.14202,12622.0,0.92,474.0,0.008,3.7
470.3,1/7/2022,2.02,0.39372,0.06286,0.15713,-0.47275,0.01425,0.14999,10418.0,1.7,472.0,0.004,1.7
470.3,1/7/2022,2.02,0.52178,0.06154,0.16239,-0.52276,0.01869,0.15859,4209.0,2.75,470.0,0.001,-0.3
470.3,1/7/2022,2.02,0.45916,0.06303,0.16167,-0.50615,0.01607,0.15473,7409.0,2.15,471.0,0.002,0.7
470.3,1/7/2022,2.02,0.07973,0.02747,0.06029,-0.12805,0.00326,0.13228,31930.0,0.2,478.0,0.016,7.7
470.3,1/7/2022,2.02,0.05776,0.02122,0.04715,-0.09522,0.00231,0.13347,17251.0,0.13,479.0,0.019,8.7
470.3,1/7/2022,2.02,0.11141,0.03499,0.07689,-0.17356,0.00433,0.13259,44715.0,0.29,477.0,0.014,6.7
470.3,1/7/2022,2.02,0.20637,0.05037,0.11636,-0.3005,0.00722,0.13831,24605.0,0.65,475.0,0.01,4.7
470.3,1/7/2022,2.02,0.15281,0.04292,0.09598,-0.23049,0.00549,0.13502,24596.0,0.44,476.0,0.012,5.7
466.55,1/7/2022,0.06,0.40003,0.20189,0.08354,-0.54488,0.00379,0.08843,47683.0,0.54,467.0,0.001,0.45
466.55,1/7/2022,0.06,0.59664,0.18407,0.08447,-0.57489,0.0056,0.0978,23283.0,1.12,466.0,0.001,-0.55
466.55,1/7/2022,0.06,0.20357,0.15787,0.06139,-0.20492,0.00219,0.08312,61176.0,0.2,468.0,0.003,1.45
466.55,1/7/2022,0.06,0.03326,0.03932,0.01608,-0.02491,0.00051,0.08738,53443.0,0.02,470.0,0.007,3.45
466.55,1/7/2022,0.06,0.08131,0.08448,0.03277,-0.06506,0.00063,0.08211,32010.0,0.07,469.0,0.005,2.45
470.3,1/7/2022,2.02,0.63573,0.05512,0.15362,-0.51311,0.02255,0.16677,476.0,3.92,468.0,0.005,-2.3
470.3,1/7/2022,2.02,0.58117,0.05911,0.15983,-0.52165,0.02054,0.162,1234.0,3.28,469.0,0.003,-1.3
476.81,1/7/2022,3.12,0.66379,0.05839,0.17843,-0.28792,0.02949,0.13131,648.0,4.34,474.0,0.006,-2.81
466.55,1/7/2022,0.06,0.7408,0.13867,0.07022,-0.33955,0.00678,0.11019,13811.0,1.85,465.0,0.003,-1.55
466.55,1/7/2022,0.06,0.83508,0.09735,0.05399,-0.20019,0.00657,0.12149,2731.0,2.68,464.0,0.005,-2.55
475.61,1/7/2022,4.12,0.64911,0.05503,0.20384,-0.25942,0.03722,0.12424,836.0,4.19,473.0,0.005,-2.61
475.61,1/7/2022,4.12,0.59421,0.05877,0.21225,-0.26826,0.03538,0.12132,2066.0,3.61,474.0,0.003,-1.61
477.53,1/7/2022,3.15,0.65242,0.06124,0.18162,-0.27981,0.02892,0.12644,2030.0,3.87,475.0,0.005,-2.53
477.53,1/7/2022,3.15,0.52708,0.07033,0.19515,-0.28829,0.02499,0.11649,5165.0,2.46,477.0,0.001,-0.53
477.53,1/7/2022,3.15,0.59337,0.06646,0.19058,-0.2877,0.02733,0.12062,2286.0,3.19,476.0,0.003,-1.53
475.61,1/7/2022,4.12,0.3405,0.06176,0.20088,-0.22904,0.02147,0.1088,4019.0,1.35,478.0,0.005,2.39
475.61,1/7/2022,4.12,0.27541,0.0579,0.18303,-0.20033,0.01725,0.10522,2810.0,0.96,479.0,0.007,3.39
475.61,1/7/2022,4.12,0.40692,0.06362,0.21324,-0.24973,0.0251,0.1115,6660.0,1.79,477.0,0.003,1.39
475.61,1/7/2022,4.12,0.5347,0.06178,0.21817,-0.26877,0.03228,0.11767,7325.0,2.87,475.0,0.001,-0.61
475.61,1/7/2022,4.12,0.47185,0.06358,0.21862,-0.26247,0.02909,0.11435,8090.0,2.26,476.0,0.001,0.39
477.53,1/7/2022,3.15,0.09298,0.03324,0.08289,-0.09699,0.00504,0.10137,2376.0,0.22,484.0,0.014,6.47
477.53,1/7/2022,3.15,0.13075,0.04243,0.10497,-0.12788,0.00651,0.10188,3007.0,0.33,483.0,0.011,5.47
477.53,1/7/2022,3.15,0.06314,0.02491,0.06174,-0.06893,0.00367,0.10086,3326.0,0.13,485.0,0.016,7.47
477.53,1/7/2022,3.15,0.02901,0.01301,0.03254,-0.03418,0.00177,0.10257,981.0,0.06,487.0,0.02,9.47
477.53,1/7/2022,3.15,0.04249,0.01818,0.0446,-0.0482,0.00208,0.10106,953.0,0.09,486.0,0.018,8.47
477.53,1/7/2022,3.15,0.37968,0.07143,0.18705,-0.26121,0.01822,0.10865,8192.0,1.41,479.0,0.003,1.47
477.53,1/7/2022,3.15,0.45445,0.07226,0.19451,-0.27924,0.02166,0.11224,10286.0,1.91,478.0,0.001,0.47
477.53,1/7/2022,3.15,0.3061,0.06755,0.17229,-0.23309,0.01462,0.10655,18049.0,1.02,480.0,0.005,2.47
477.53,1/7/2022,3.15,0.17935,0.05199,0.12919,-0.16263,0.00878,0.10268,4749.0,0.49,482.0,0.009,4.47
477.53,1/7/2022,3.15,0.23883,0.06061,0.15246,-0.20064,0.01171,0.10407,7597.0,0.72,481.0,0.007,3.47
467.26,1/7/2022,0.12,0.00575,0.00626,0.00359,-0.0053,-0.00034,0.11812,4048.0,0.01,474.0,0.014,6.74
467.26,1/7/2022,0.12,0.01591,0.01469,0.00928,-0.01527,-0.00024,0.11782,5079.0,0.02,473.0,0.012,5.74
467.26,1/7/2022,0.12,0.00498,0.00498,0.00396,-0.00515,0.00046,0.13349,4825.0,0.01,475.0,0.017,7.74
467.26,1/7/2022,0.12,0.00445,0.00348,0.0034,-0.00469,5e-05,0.16281,1267.0,0.01,477.0,0.021,9.74
467.26,1/7/2022,0.12,0.00494,0.00415,0.00325,-0.00488,-0.00036,0.14785,1645.0,0.01,476.0,0.019,8.74
467.26,1/7/2022,0.12,0.19559,0.13332,0.06275,-0.22545,0.0024,0.09168,22278.0,0.23,469.0,0.004,1.74
467.26,1/7/2022,0.12,0.35542,0.17751,0.0844,-0.50487,0.00391,0.09275,42910.0,0.51,468.0,0.002,0.74
467.26,1/7/2022,0.12,0.09548,0.08012,0.03858,-0.09521,0.0009,0.09422,42564.0,0.1,470.0,0.006,2.74
467.26,1/7/2022,0.12,0.02622,0.02505,0.0141,-0.02533,0.00058,0.10849,10458.0,0.03,472.0,0.01,4.74
467.26,1/7/2022,0.12,0.04026,0.04047,0.02044,-0.0352,0.00024,0.09561,7542.0,0.04,471.0,0.008,3.74
475.61,1/7/2022,4.12,0.08388,0.02874,0.08513,-0.07876,0.00508,0.09815,1262.0,0.21,483.0,0.016,7.39
475.61,1/7/2022,4.12,0.05932,0.02197,0.06499,-0.05828,0.0036,0.0979,1944.0,0.13,484.0,0.018,8.39
475.61,1/7/2022,4.12,0.11835,0.03658,0.1092,-0.10598,0.00731,0.09883,1136.0,0.31,482.0,0.013,6.39
475.61,1/7/2022,4.12,0.21678,0.05194,0.1612,-0.17074,0.01316,0.10336,9537.0,0.69,480.0,0.009,4.39
475.61,1/7/2022,4.12,0.16295,0.04459,0.1362,-0.13763,0.01023,0.10086,1473.0,0.48,481.0,0.011,5.39
467.26,1/7/2022,0.12,0.00359,0.00256,0.00305,-0.00514,-0.00011,0.1925,214.0,0.01,479.0,0.025,11.74
467.26,1/7/2022,0.12,0.00431,0.00295,0.00283,-0.005,-0.00026,0.17755,418.0,0.01,478.0,0.023,10.74
475.61,1/7/2022,4.12,0.02173,0.00931,0.02911,-0.02437,0.00135,0.10204,416.0,0.05,487.0,0.024,11.39
475.61,1/7/2022,4.12,0.04254,0.01677,0.05049,-0.04471,0.00303,0.09913,1998.0,0.09,485.0,0.02,9.39
475.61,1/7/2022,4.12,0.03018,0.01251,0.03799,-0.03367,0.00194,0.10094,956.0,0.07,486.0,0.022,10.39
467.92,1/7/2022,1.27,0.36012,0.06582,0.12996,-0.6069,0.00943,0.16402,26.0,1.38,470.0,0.004,2.08
467.92,1/7/2022,1.27,0.29279,0.06196,0.11934,-0.52575,0.00722,0.15986,3.0,1.0,471.0,0.007,3.08
467.92,1/7/2022,1.27,0.42933,0.06753,0.13593,-0.66588,0.01058,0.16782,26.0,1.77,469.0,0.002,1.08
467.92,1/7/2022,1.27,0.56221,0.06422,0.13649,-0.70654,0.01438,0.17702,9.0,2.91,467.0,0.002,-0.92
467.92,1/7/2022,1.27,0.49792,0.06697,0.13828,-0.69809,0.0129,0.17166,2.0,2.38,468.0,0.0,0.08
467.92,1/7/2022,1.27,0.09819,0.03198,0.06011,-0.19961,0.00211,0.15645,14.0,0.26,475.0,0.015,7.08
467.92,1/7/2022,1.27,0.07223,0.02515,0.04813,-0.14732,0.00158,0.1577,34.0,0.17,476.0,0.017,8.08
467.92,1/7/2022,1.27,0.13354,0.03987,0.07416,-0.26657,0.00387,0.15627,14.0,0.38,474.0,0.013,6.08
467.92,1/7/2022,1.27,0.23127,0.05568,0.10522,-0.43687,0.00611,0.15811,8.0,0.74,472.0,0.009,4.08
467.92,1/7/2022,1.27,0.17845,0.04793,0.09052,-0.35002,0.00498,0.15664,17.0,0.52,473.0,0.011,5.08
468.46,1/7/2022,2.0,0.10394,0.03056,0.07329,-0.17839,0.00408,0.14564,28693.0,0.29,476.0,0.016,7.54
468.46,1/7/2022,2.0,0.07814,0.02463,0.05912,-0.13979,0.00279,0.14706,46649.0,0.21,477.0,0.018,8.54
468.46,1/7/2022,2.0,0.13514,0.03711,0.0879,-0.22205,0.00519,0.14446,31278.0,0.39,475.0,0.014,6.54
468.46,1/7/2022,2.0,0.23008,0.05014,0.12254,-0.35086,0.00763,0.14963,12084.0,0.77,473.0,0.01,4.54
468.46,1/7/2022,2.0,0.17615,0.04406,0.10488,-0.27828,0.00658,0.14551,16184.0,0.55,474.0,0.012,5.54
467.92,1/7/2022,1.27,0.67895,0.05597,0.12388,-0.6441,0.01692,0.18493,0.0,5.01,465.0,0.006,-2.92
467.92,1/7/2022,1.27,0.62339,0.06051,0.13182,-0.68725,0.01534,0.18152,1.0,4.07,466.0,0.004,-1.92
468.46,1/7/2022,2.0,0.03487,0.01229,0.03117,-0.06649,0.00163,0.15424,48262.0,0.09,480.0,0.025,11.54
468.46,1/7/2022,2.0,0.05761,0.0193,0.04692,-0.1034,0.00157,0.14733,38649.0,0.15,478.0,0.02,9.54
468.46,1/7/2022,2.0,0.04309,0.01506,0.03727,-0.07933,0.0015,0.1495,18271.0,0.11,479.0,0.022,10.54
467.03,1/7/2022,0.1,0.14743,0.12038,0.05147,-0.14542,0.00145,0.08587,24919.0,0.15,469.0,0.004,1.97
467.03,1/7/2022,0.1,0.30523,0.17726,0.07821,-0.38514,0.00312,0.08896,49124.0,0.39,468.0,0.002,0.97
467.03,1/7/2022,0.1,0.07146,0.06673,0.03038,-0.06469,0.00061,0.09142,47633.0,0.06,470.0,0.006,2.97
467.03,1/7/2022,0.1,0.0182,0.01855,0.01039,-0.01565,0.0003,0.1065,11397.0,0.01,472.0,0.011,4.97
467.03,1/7/2022,0.1,0.03039,0.03233,0.01589,-0.02469,0.00073,0.09581,7827.0,0.03,471.0,0.009,3.97
477.53,1/7/2022,3.15,0.01337,0.00665,0.01765,-0.01765,0.00037,0.10633,1120.0,0.03,489.0,0.024,11.47
477.53,1/7/2022,3.15,0.02309,0.01034,0.02732,-0.02858,0.00147,0.10759,945.0,0.05,488.0,0.022,10.47
467.03,1/7/2022,0.1,0.78647,0.11712,0.06457,-0.27516,0.00734,0.11414,12461.0,2.3,465.0,0.004,-2.03
467.03,1/7/2022,0.1,0.49914,0.19109,0.08902,-0.8001,0.00509,0.09387,38939.0,0.81,467.0,0.0,-0.03
467.03,1/7/2022,0.1,0.66951,0.1605,0.08057,-0.46015,0.0063,0.10305,21543.0,1.47,466.0,0.002,-1.03
467.03,1/7/2022,0.1,0.00382,0.00253,0.00265,-0.00506,0.00049,0.19804,218.0,0.01,479.0,0.026,11.97
467.03,1/7/2022,0.1,0.00384,0.00291,0.00287,-0.00509,-7e-05,0.18346,436.0,0.01,478.0,0.023,10.97
467.92,1/7/2022,1.27,0.02933,0.01153,0.0228,-0.0604,0.00034,0.1665,15.0,0.07,479.0,0.024,11.08
467.92,1/7/2022,1.27,0.05226,0.0194,0.03644,-0.1063,0.00091,0.15951,246.0,0.13,477.0,0.019,9.08
467.92,1/7/2022,1.27,0.0381,0.01482,0.02842,-0.07779,0.00069,0.16181,39.0,0.09,478.0,0.022,10.08
467.03,1/7/2022,0.1,0.00539,0.00586,0.00414,-0.00516,-0.0002,0.12357,4061.0,0.01,474.0,0.015,6.97
467.03,1/7/2022,0.1,0.0149,0.01386,0.0087,-0.01465,0.00013,0.12386,5348.0,0.01,473.0,0.013,5.97
467.03,1/7/2022,0.1,0.00519,0.00474,0.00359,-0.00479,5e-05,0.13848,4833.0,0.01,475.0,0.017,7.97
467.03,1/7/2022,0.1,0.00434,0.00336,0.00322,-0.00475,-0.00017,0.16914,1267.0,0.01,477.0,0.021,9.97
467.03,1/7/2022,0.1,0.00516,0.00397,0.0028,-0.00517,-0.00025,0.15395,1663.0,0.01,476.0,0.019,8.97
465.29,1/7/2022,0.21,0.52888,0.11696,0.09397,-1.19994,0.00611,0.14524,2425.0,1.46,465.0,0.001,-0.29
469.58,1/7/2022,1.12,0.0231,0.01067,0.01814,-0.04323,8e-05,0.15443,11543.0,0.05,480.0,0.022,10.42
469.58,1/7/2022,1.12,0.01863,0.0083,0.01489,-0.03447,0.00075,0.16109,1246.0,0.03,481.0,0.024,11.42
469.58,1/7/2022,1.12,0.0294,0.01357,0.02238,-0.05281,0.00058,0.14625,2284.0,0.06,479.0,0.02,9.42
469.58,1/7/2022,1.12,0.05493,0.02418,0.03726,-0.09628,0.00145,0.13697,6185.0,0.11,477.0,0.016,7.42
469.58,1/7/2022,1.12,0.03919,0.01797,0.02834,-0.06989,0.00058,0.1413,3809.0,0.07,478.0,0.018,8.42
477.77,1/7/2022,4.0,0.481,0.06927,0.21639,-0.24837,0.02858,0.10598,11315.0,2.1,478.0,0.0,0.23
477.77,1/7/2022,4.0,0.40929,0.06935,0.21122,-0.23597,0.02472,0.10348,7347.0,1.6,479.0,0.003,1.23
477.77,1/7/2022,4.0,0.54891,0.06678,0.21484,-0.25326,0.03232,0.1092,15498.0,2.73,477.0,0.002,-0.77
477.77,1/7/2022,4.0,0.67019,0.05849,0.19682,-0.23788,0.03753,0.11522,11487.0,3.92,475.0,0.006,-2.77
477.77,1/7/2022,4.0,0.61251,0.06344,0.20815,-0.24763,0.0352,0.11143,12889.0,3.38,476.0,0.004,-1.77
468.94,1/7/2022,1.02,0.73155,0.06778,0.10758,-0.50712,0.01637,0.1502,3819.0,3.71,466.0,0.006,-2.94
469.58,1/7/2022,1.12,0.38822,0.07848,0.12857,-0.59079,0.00955,0.14552,18331.0,1.32,471.0,0.003,1.42
468.94,1/7/2022,1.02,0.66319,0.07721,0.11806,-0.57149,0.01452,0.14579,9765.0,2.93,467.0,0.004,-1.94
468.94,1/7/2022,1.02,0.49881,0.08877,0.12931,-0.62011,0.01067,0.1384,42881.0,1.79,469.0,0.0,0.06
468.94,1/7/2022,1.02,0.58477,0.08481,0.12698,-0.61317,0.01298,0.14207,16319.0,2.36,468.0,0.002,-0.94
469.58,1/7/2022,1.12,0.11957,0.04376,0.0665,-0.21458,0.00238,0.13617,13157.0,0.26,475.0,0.012,5.42
469.58,1/7/2022,1.12,0.08341,0.03347,0.05131,-0.15136,0.00228,0.13781,7243.0,0.18,476.0,0.014,6.42
469.58,1/7/2022,1.12,0.17032,0.05522,0.08444,-0.30427,0.00447,0.13703,8112.0,0.41,474.0,0.009,4.42
469.58,1/7/2022,1.12,0.30928,0.07365,0.11787,-0.51189,0.00755,0.14324,17624.0,0.94,472.0,0.005,2.42
469.58,1/7/2022,1.12,0.23383,0.06583,0.1028,-0.40652,0.00562,0.13882,10114.0,0.64,473.0,0.007,3.42
469.41,1/7/2022,1.04,0.03077,0.01547,0.02253,-0.05335,0.00119,0.13897,5299.0,0.06,478.0,0.018,8.59
469.41,1/7/2022,1.04,0.04224,0.02076,0.02985,-0.07062,0.00118,0.13303,9379.0,0.08,477.0,0.016,7.59
469.41,1/7/2022,1.04,0.02027,0.01068,0.0165,-0.03469,0.00027,0.14165,3200.0,0.04,479.0,0.02,9.59
469.41,1/7/2022,1.04,0.00877,0.00507,0.00761,-0.01395,4e-05,0.14735,1522.0,0.01,481.0,0.025,11.59
469.41,1/7/2022,1.04,0.01454,0.00783,0.01231,-0.0247,0.00079,0.14738,13486.0,0.02,480.0,0.023,10.59
469.41,1/7/2022,1.04,0.20292,0.06611,0.09214,-0.3465,0.00485,0.13034,14908.0,0.48,473.0,0.008,3.59
469.41,1/7/2022,1.04,0.27722,0.0773,0.10992,-0.4535,0.00595,0.13303,26720.0,0.74,472.0,0.006,2.59
469.41,1/7/2022,1.04,0.14118,0.05303,0.07306,-0.24471,0.00336,0.12967,11971.0,0.31,474.0,0.01,4.59
469.41,1/7/2022,1.04,0.06231,0.02902,0.0403,-0.10583,0.00135,0.13026,8476.0,0.12,476.0,0.014,6.59
469.41,1/7/2022,1.04,0.09425,0.03995,0.05532,-0.16104,0.00217,0.12879,17430.0,0.19,475.0,0.012,5.59
477.77,1/7/2022,4.0,0.14823,0.04589,0.12659,-0.1197,0.00918,0.09311,2403.0,0.36,483.0,0.011,5.23
477.77,1/7/2022,4.0,0.10364,0.03636,0.09945,-0.08914,0.00599,0.0915,2931.0,0.25,484.0,0.013,6.23
477.77,1/7/2022,4.0,0.20209,0.05496,0.15331,-0.15102,0.01247,0.09409,3040.0,0.58,482.0,0.009,4.23
477.77,1/7/2022,4.0,0.33799,0.06703,0.19924,-0.2151,0.02082,0.10028,19423.0,1.19,480.0,0.005,2.23
477.77,1/7/2022,4.0,0.26635,0.06248,0.17939,-0.18378,0.01602,0.09657,4323.0,0.78,481.0,0.007,3.23
477.77,1/7/2022,4.0,0.02005,0.00961,0.02682,-0.02045,0.0009,0.09126,430.0,0.04,488.0,0.021,10.23
477.77,1/7/2022,4.0,0.01421,0.00699,0.01941,-0.01497,0.0004,0.09354,794.0,0.03,489.0,0.024,11.23
477.77,1/7/2022,4.0,0.0298,0.01373,0.03734,-0.02927,0.00205,0.08972,632.0,0.07,487.0,0.019,9.23
477.77,1/7/2022,4.0,0.06811,0.02699,0.07226,-0.06109,0.00451,0.08913,3009.0,0.14,485.0,0.015,7.23
477.77,1/7/2022,4.0,0.0468,0.02002,0.05396,-0.04466,0.00241,0.09011,1399.0,0.09,486.0,0.017,8.23
479.58,1/7/2022,3.23,0.04245,0.0182,0.04559,-0.04687,0.00192,0.0998,807.0,0.07,488.0,0.018,8.42
479.58,1/7/2022,3.23,0.06018,0.02453,0.05983,-0.06387,0.00262,0.09765,837.0,0.12,487.0,0.015,7.42
479.58,1/7/2022,3.23,0.02893,0.01304,0.03334,-0.03325,0.00174,0.10068,566.0,0.05,489.0,0.02,9.42
479.58,1/7/2022,3.23,0.01343,0.00673,0.01764,-0.01723,0.00049,0.10423,202.0,0.03,491.0,0.024,11.42
479.58,1/7/2022,3.23,0.01957,0.0092,0.02425,-0.02319,0.00123,0.10126,444.0,0.04,490.0,0.022,10.42
479.58,1/7/2022,3.23,0.23825,0.06138,0.15485,-0.19297,0.0121,0.10134,1729.0,0.69,483.0,0.007,3.42
479.58,1/7/2022,3.23,0.30481,0.06902,0.17526,-0.22146,0.01525,0.10195,3321.0,1.0,482.0,0.005,2.42
479.58,1/7/2022,3.23,0.1756,0.05249,0.12938,-0.15348,0.0089,0.09908,1897.0,0.45,484.0,0.009,4.42
479.58,1/7/2022,3.23,0.0893,0.03305,0.08093,-0.0895,0.00492,0.09754,533.0,0.16,486.0,0.013,6.42
479.58,1/7/2022,3.23,0.12775,0.04261,0.10506,-0.1202,0.00691,0.09795,2686.0,0.32,485.0,0.011,5.42
467.93,1/7/2022,1.0,0.22225,0.07499,0.09576,-0.35563,0.00517,0.12363,30743.0,0.51,471.0,0.007,3.07
467.93,1/7/2022,1.0,0.30445,0.08756,0.11243,-0.45903,0.00653,0.12392,64228.0,0.77,470.0,0.004,2.07
467.93,1/7/2022,1.0,0.1521,0.06001,0.07571,-0.24918,0.00353,0.122,32834.0,0.31,472.0,0.009,4.07
467.93,1/7/2022,1.0,0.06567,0.03221,0.04091,-0.10628,0.00185,0.12387,14079.0,0.12,474.0,0.013,6.07
467.93,1/7/2022,1.0,0.09975,0.04481,0.05664,-0.16243,0.00268,0.12216,16711.0,0.19,473.0,0.011,5.07
467.93,1/7/2022,1.0,0.66551,0.07917,0.11751,-0.56256,0.0141,0.14306,4177.0,3.0,466.0,0.004,-1.93
467.93,1/7/2022,1.0,0.73108,0.06834,0.10606,-0.50939,0.01585,0.14969,2585.0,3.81,465.0,0.006,-2.93
467.93,1/7/2022,1.0,0.58649,0.08862,0.12576,-0.59594,0.01289,0.13687,10551.0,2.21,467.0,0.002,-0.93
467.93,1/7/2022,1.0,0.40161,0.09258,0.12426,-0.55799,0.00915,0.12975,48353.0,1.16,469.0,0.002,1.07
467.93,1/7/2022,1.0,0.49571,0.0946,0.12857,-0.59113,0.01116,0.13095,19198.0,1.65,468.0,0.0,0.07
468.94,1/7/2022,1.02,0.04843,0.02414,0.03282,-0.08047,0.0013,0.12952,9984.0,0.09,476.0,0.015,7.06
468.94,1/7/2022,1.02,0.07668,0.03446,0.04713,-0.1309,0.00146,0.12929,20119.0,0.14,475.0,0.013,6.06
468.94,1/7/2022,1.02,0.03264,0.01693,0.02332,-0.05295,0.00096,0.13328,9981.0,0.06,477.0,0.017,8.06
468.94,1/7/2022,1.02,0.01967,0.01002,0.01578,-0.0339,0.00051,0.14818,3384.0,0.04,479.0,0.021,10.06
468.94,1/7/2022,1.02,0.02623,0.0131,0.01976,-0.04402,0.00047,0.14168,9287.0,0.05,478.0,0.019,9.06
468.94,1/7/2022,1.02,0.32072,0.08302,0.11579,-0.50435,0.00757,0.13295,29101.0,0.9,471.0,0.004,2.06
468.94,1/7/2022,1.02,0.40831,0.08845,0.12591,-0.58193,0.00889,0.13541,59595.0,1.29,470.0,0.002,1.06
468.94,1/7/2022,1.02,0.23896,0.07313,0.10102,-0.39991,0.00526,0.13095,29220.0,0.56,472.0,0.007,3.06
468.94,1/7/2022,1.02,0.11639,0.04674,0.0636,-0.19966,0.0022,0.12834,12758.0,0.24,474.0,0.011,5.06
468.94,1/7/2022,1.02,0.16907,0.06043,0.08173,-0.28904,0.00335,0.12887,15572.0,0.36,473.0,0.009,4.06
479.58,1/7/2022,3.23,0.59697,0.06701,0.19342,-0.27711,0.02821,0.11821,1672.0,3.06,478.0,0.003,-1.58
479.58,1/7/2022,3.23,0.66055,0.063,0.1821,-0.25946,0.03036,0.12025,1071.0,3.77,477.0,0.005,-2.58
479.58,1/7/2022,3.23,0.53056,0.07257,0.19794,-0.27134,0.02587,0.11152,3523.0,2.41,479.0,0.001,-0.58
479.58,1/7/2022,3.23,0.38182,0.07224,0.18998,-0.25239,0.01903,0.1067,4542.0,1.37,481.0,0.003,1.42
479.58,1/7/2022,3.23,0.45702,0.07291,0.1979,-0.27018,0.02249,0.11038,8313.0,1.89,480.0,0.001,0.42
469.58,1/7/2022,1.12,0.46896,0.07958,0.13265,-0.63957,0.01142,0.14907,35088.0,1.8,470.0,0.001,0.42
468.94,1/7/2022,1.02,0.01443,0.00742,0.01191,-0.02468,5e-05,0.1538,13820.0,0.02,480.0,0.024,11.06
469.58,1/7/2022,1.12,0.5474,0.07749,0.1322,-0.65044,0.01314,0.15275,24875.0,2.35,469.0,0.001,-0.58
469.58,1/7/2022,1.12,0.68643,0.06574,0.11823,-0.58338,0.01652,0.16134,8535.0,3.87,467.0,0.005,-2.58
